ori_id	asm_id	refseq	hit	gn:kegg	ori_pos	fname	genome_len
ORI97012044	GCF_000448685.2	NZ_CP013216.1	ASM	T04634	2100855	GCF_000448685.2_ASM44868v2_genomic.gff.gz	2100988
ORI97012282	GCF_001586155.1	NZ_CP014158.1	ASM	T04637	6950788	GCF_001586155.1_ASM158615v1_genomic.gff.gz	6951444
ORI97012785	GCF_001941625.1	NZ_CP016076.1	ASM	T04639	1975	GCF_001941625.1_ASM194162v1_genomic.gff.gz	7120854
ORI97012504	GCF_001605965.1	NZ_CP014947.1	ASM	T04647	602185	GCF_001605965.1_ASM160596v1_genomic.gff.gz	6301761
ORI97012542	GCF_001618885.1	NZ_CP015114.1	ASM	T04648	1556174	GCF_001618885.1_ASM161888v1_genomic.gff.gz	2659676
ORI97012317	GCF_001553645.1	NZ_CP014231.1	ASM	T04653	1177665	GCF_001553645.1_ASM155364v1_genomic.gff.gz	2194935
ORI97016147	GCF_001632805.1	NZ_CP007220.1	ASM	T04665	5029743	GCF_001632805.1_ASM163280v1_genomic.gff.gz	5029817
ORI97015615	GCF_001971645.1	NZ_CP019325.1	ASM	T04671	5572527	GCF_001971645.1_ASM197164v1_genomic.gff.gz	6492697
ORI97013340	GCF_001941805.1	NZ_CP019041.1	ASM	T04674	289154	GCF_001941805.1_ASM194180v1_genomic.gff.gz	3378307
ORI97013304	GCF_001936235.1	NZ_CP018809.1	ASM	T04677	163417	GCF_001936235.1_ASM193623v1_genomic.gff.gz	1672949
ORI97013369	GCF_001975685.1	NZ_CP019433.1	ASM	T04689	1710137	GCF_001975685.1_ASM197568v1_genomic.gff.gz	2300992
ORI97013378	GCF_001989575.1	NZ_CP019573.1	ASM	T04690	1723654	GCF_001989575.1_ASM198957v1_genomic.gff.gz	1745789
ORI97013427	GCF_002005165.1	NZ_CP019699.1	ASM	T04694	3627311	GCF_002005165.1_ASM200516v1_genomic.gff.gz	3629225
ORI97015647	GCF_002005365.1	NZ_CP019697.1	ASM	T04704	1642885	GCF_002005365.1_ASM200536v1_genomic.gff.gz	2688496
ORI97013326	GCF_000785105.2	NZ_CP018906.1	ASM	T04707	856183	GCF_000785105.2_ASM78510v2_genomic.gff.gz	2095860
ORI97015644	GCF_001999945.1	NZ_CP019650.1	ASM	T04709	4245945	GCF_001999945.1_ASM199994v1_genomic.gff.gz	4255625
ORI97015434	GCF_001969445.1	NZ_CP017297.1	ASM	T04713	2953733	GCF_001969445.1_ASM196944v1_genomic.gff.gz	4385603
ORI97013400	GCF_001998885.1	NZ_CP019609.1	ASM	T04715	1324135	GCF_001998885.1_ASM199888v1_genomic.gff.gz	2365304
ORI97015652	GCF_002007605.1	NZ_CP019799.1	ASM	T04725	3412923	GCF_002007605.1_ASM200760v1_genomic.gff.gz	4705304
ORI97013398	GCF_001997345.1	NZ_CP019606.1	ASM	T04732	3168467	GCF_001997345.1_ASM199734v1_genomic.gff.gz	3934699
ORI97016539	GCF_002022225.1	NZ_CP019229.1	ASM	T04747	1752304	GCF_002022225.1_ASM202222v1_genomic.gff.gz	3212699
ORI97014253	GCF_900168255.1	NZ_LT799838.1	ASM	T04748	3308931	GCF_900168255.1_B431_genomic.gff.gz	3309148
ORI97016548	GCF_002002865.1	NZ_CP019508.1	ASM	T04750	3564477	GCF_002002865.1_ASM200286v1_genomic.gff.gz	3564519
ORI97015020	GCF_001594265.1	NZ_CP012959.1	ASM	T04753	1246362	GCF_001594265.1_ASM159426v1_genomic.gff.gz	2367908
ORI97016413	GCF_001677135.1	NZ_CP016189.1	ASM	T04755	5604723	GCF_001677135.1_ASM167713v1_genomic.gff.gz	5604845
ORI97015638	GCF_002002885.1	NZ_CP019510.1	ASM	T04756	113055	GCF_002002885.1_ASM200288v1_genomic.gff.gz	6288464
ORI97013364	GCF_001971685.1	NZ_CP019326.1	ASM	T04761	4129091	GCF_001971685.1_ASM197168v1_genomic.gff.gz	4129523
ORI97013138	GCF_001854125.1	NZ_CP017715.1	ASM	T04766	3287957	GCF_001854125.1_ASM185412v1_genomic.gff.gz	4121005
ORI97010114	GCF_000146065.2	NC_020449.1	ASM	T04769	2245811	GCF_000146065.2_ASM14606v1_genomic.gff.gz	2246820
ORI97011855	GCF_002072815.1	NZ_CP012331.1	ASM	T04770	4733600	GCF_002072815.1_ASM207281v1_genomic.gff.gz	4733951
ORI97011465	GCF_000833105.2	NZ_CP010086.2	ASM	T04773	6472549	GCF_000833105.2_ASM83310v2_genomic.gff.gz	6485394
ORI97013024	GCF_001729525.1	NZ_CP017150.1	ASM	T04775	4209565	GCF_001729525.1_ASM172952v1_genomic.gff.gz	4209935
ORI97012219	GCF_001514435.1	NZ_CP013939.1	ASM	T04785	931205	GCF_001514435.1_ASM151443v1_genomic.gff.gz	1787436
ORI97013012	GCF_001720485.1	NZ_CP017114.1	ASM	T04789	4138376	GCF_001720485.1_ASM172048v1_genomic.gff.gz	4176400
ORI97012530	GCF_002077155.1	NZ_CP015027.1	ASM	T04790	1856681	GCF_002077155.1_ASM207715v1_genomic.gff.gz	3235441
ORI97013574	GCF_002097535.1	NZ_CP020772.1	ASM	T04799	202537	GCF_002097535.1_ASM209753v1_genomic.gff.gz	4142697
ORI97011422	GCF_001456215.1	NZ_CP009828.1	ASM	T04800	2709259	GCF_001456215.1_ASM145621v1_genomic.gff.gz	2709797
ORI97013598	GCF_002105775.1	NZ_CP020857.1	ASM	T04804	844742	GCF_002105775.1_ASM210577v1_genomic.gff.gz	4265546
ORI97012776	GCF_001663835.1	NZ_CP016028.1	ASM	T04808	102546	GCF_001663835.1_ASM166383v1_genomic.gff.gz	1848756
ORI97012297	GCF_001685395.1	NZ_CP014167.1	ASM	T04810	4180766	GCF_001685395.1_ASM168539v1_genomic.gff.gz	4985901
ORI97012860	GCF_001687605.2	NZ_CP016539.2	ASM	T04812	3261329	GCF_001687605.2_ASM168760v2_genomic.gff.gz	3261818
ORI97012971	GCF_001767395.1	NZ_CP017014.1	ASM	T04814	3985522	GCF_001767395.1_ASM176739v1_genomic.gff.gz	4444448
ORI97015642	GCF_001999225.1	NZ_CP019628.1	ASM	T04815	1882390	GCF_001999225.1_ASM199922v1_genomic.gff.gz	4594697
ORI97015203	GCF_002077175.1	NZ_CP014943.1	ASM	T04816	1969292	GCF_002077175.1_ASM207717v1_genomic.gff.gz	4884300
ORI97012710	GCF_002105535.1	NZ_CP015848.1	ASM	T04817	2298005	GCF_002105535.1_ASM210553v1_genomic.gff.gz	4551873
ORI97012989	GCF_001719185.1	NZ_CP017070.1	ASM	T04820	2874994	GCF_001719185.1_ASM171918v1_genomic.gff.gz	4100094
ORI97013426	GCF_002005145.1	NZ_CP019698.1	ASM	T04823	122552	GCF_002005145.1_ASM200514v1_genomic.gff.gz	3240180
ORI97015676	GCF_002073755.2	NZ_CP020448.2	ASM	T04825	3512412	GCF_002073755.2_ASM207375v2_genomic.gff.gz	5244290
ORI97013100	GCF_001792815.1	NZ_CP017674.1	ASM	T04827	1945586	GCF_001792815.1_ASM179281v1_genomic.gff.gz	3508491
ORI97015223	GCF_002116905.1	NZ_CP015118.1	ASM	T04831	5988746	GCF_002116905.1_ASM211690v1_genomic.gff.gz	6398096
ORI97013366	GCF_002117105.1	NZ_CP019343.1	ASM	T04832	1683517	GCF_002117105.1_ASM211710v1_genomic.gff.gz	4472079
ORI97013618	GCF_002119805.1	NZ_CP021059.1	ASM	T04838	2363049	GCF_002119805.1_ASM211980v1_genomic.gff.gz	2363414
ORI97013633	GCF_002155145.1	NZ_CP021323.1	ASM	T04839	1171354	GCF_002155145.1_ASM215514v1_genomic.gff.gz	3584631
ORI97013638	GCF_002157205.1	NZ_CP021358.1	ASM	T04840	2125765	GCF_002157205.1_ASM215720v1_genomic.gff.gz	3667185
ORI97012332	GCF_001708425.1	NZ_CP014262.1	ASM	T04842	3552242	GCF_001708425.1_ASM170842v1_genomic.gff.gz	6124363
ORI97013607	GCF_002113825.1	NZ_CP020873.1	ASM	T04847	2414289	GCF_002113825.1_ASM211382v1_genomic.gff.gz	2414726
ORI97013157	GCF_001857925.1	NZ_CP017786.1	ASM	T04852	1644704	GCF_001857925.1_ASM185792v1_genomic.gff.gz	3637729
ORI97013268	GCF_002028325.1	NZ_CP018420.1	ASM	T04853	6852225	GCF_002028325.1_ASM202832v1_genomic.gff.gz	6852809
ORI97013639	GCF_002157875.1	NZ_CP021376.1	ASM	T04855	2285460	GCF_002157875.1_ASM215787v1_genomic.gff.gz	2902896
ORI97015738	GCF_002157895.1	NZ_CP021377.1	ASM	T04856	1723847	GCF_002157895.1_ASM215789v1_genomic.gff.gz	3508860
ORI97013641	GCF_002162335.1	NZ_CP021383.1	ASM	T04858	1785606	GCF_002162335.1_ASM216233v1_genomic.gff.gz	4799856
ORI97016812	GCF_001182765.1	NZ_LN847356.1	ASM	T04859	2429428	GCF_001182765.1_WH8103.1_genomic.gff.gz	2429688
ORI97013642	GCF_002162375.1	NZ_CP021425.1	ASM	T04860	6378208	GCF_002162375.1_ASM216237v1_genomic.gff.gz	6379281
ORI97014175	GCF_001457455.1	NZ_LN831026.1	ASM	T04861	2462723	GCF_001457455.1_NCTC11397_genomic.gff.gz	2463666
ORI97011260	GCF_001941485.1	NZ_CP009247.1	ASM	T04872	2603363	GCF_001941485.1_ASM194148v1_genomic.gff.gz	2604152
ORI97013648	GCF_002162355.1	NZ_CP021434.1	ASM	T04874	1568985	GCF_002162355.1_ASM216235v1_genomic.gff.gz	5249768
ORI97012612	GCF_002109325.1	NZ_CP015348.1	ASM	T04877	1925071	GCF_002109325.1_ASM210932v1_genomic.gff.gz	3382744
ORI97012409	GCF_001579805.1	NZ_CP014546.1	ASM	T04879	1512789	GCF_001579805.1_ASM157980v1_genomic.gff.gz	6859618
ORI97011688	GCF_001644605.1	NZ_CP011388.1	ASM	T04884	1544878	GCF_001644605.1_ASM164460v1_genomic.gff.gz	5012599
ORI97016813	GCF_900088535.1	NZ_LT578417.1	ASM	T04888	2209379	GCF_900088535.1_ASM90008853v1_genomic.gff.gz	3021545
ORI97013640	GCF_002162135.1	NZ_CP021382.1	ASM	T04891	3375762	GCF_002162135.1_ASM216213v1_genomic.gff.gz	5257074
ORI97015743	GCF_002158865.1	NZ_CP021455.1	ASM	T04892	4348911	GCF_002158865.1_ASM215886v1_genomic.gff.gz	4522913
ORI97016582	GCF_002162315.1	NZ_CP021416.1	ASM	T04910	2876535	GCF_002162315.1_ASM216231v1_genomic.gff.gz	2876536
ORI97013222	GCF_001889265.1	NZ_CP018151.1	ASM	T04912	1393	GCF_001889265.1_ASM188926v1_genomic.gff.gz	3620317
ORI97015635	GCF_001984035.1	NZ_CP019449.1	ASM	T04913	3320162	GCF_001984035.1_ASM198403v1_genomic.gff.gz	4285026
ORI97013742	GCF_002075285.2	NZ_CP021983.1	ASM	T04928	5122227	GCF_002075285.2_ASM207528v2_genomic.gff.gz	5574084
ORI97013773	GCF_002209385.1	NZ_CP022129.1	ASM	T04929	1028242	GCF_002209385.1_ASM220938v1_genomic.gff.gz	4923400
ORI97015805	GCF_002211765.1	NZ_CP022133.1	ASM	T04931	9253	GCF_002211765.1_ASM221176v1_genomic.gff.gz	2587498
ORI97017065	GCF_002214645.1	NZ_CP016278.1	ASM	T04937	3217448	GCF_002214645.1_ASM221464v1_genomic.gff.gz	4061276
ORI97013280	GCF_002215215.1	NZ_CP018632.1	ASM	T04938	1694	GCF_002215215.1_ASM221521v1_genomic.gff.gz	7783862
ORI97013221	GCF_002215075.1	NZ_CP018145.1	ASM	T04939	5468379	GCF_002215075.1_ASM221507v1_genomic.gff.gz	6437015
ORI97013764	GCF_002208805.2	NZ_CP022096.2	ASM	T04943	1843748	GCF_002208805.2_ASM220880v2_genomic.gff.gz	2502360
ORI97013581	GCF_002109385.1	NZ_CP020814.1	ASM	T04947	4609945	GCF_002109385.1_ASM210938v1_genomic.gff.gz	4610863
ORI97013611	GCF_002113805.1	NZ_CP020893.1	ASM	T04948	3929423	GCF_002113805.1_ASM211380v1_genomic.gff.gz	3929787
ORI97015820	GCF_002218195.1	NZ_CP022336.1	ASM	T04949	2333807	GCF_002218195.1_ASM221819v1_genomic.gff.gz	3479724
ORI97013790	GCF_002216775.1	NZ_CP022315.1	ASM	T04951	1200649	GCF_002216775.1_ASM221677v1_genomic.gff.gz	4071214
ORI97013368	GCF_002009235.1	NZ_CP019401.1	ASM	T04955	3495402	GCF_002009235.1_ASM200923v1_genomic.gff.gz	3495892
ORI97013530	GCF_002075795.1	NZ_CP020472.1	ASM	T04959	4975536	GCF_002075795.1_ASM207579v1_genomic.gff.gz	4975677
ORI97015767	GCF_002192255.1	NZ_CP021768.1	ASM	T04963	2715	GCF_002192255.1_ASM219225v1_genomic.gff.gz	4512703
ORI97011986	GCF_001854065.1	NZ_CP012969.1	ASM	T04964	2027010	GCF_001854065.1_ASM185406v1_genomic.gff.gz	3138120
ORI97013693	GCF_002192415.1	NZ_CP021780.1	ASM	T04971	7061319	GCF_002192415.1_ASM219241v1_genomic.gff.gz	8542333
ORI97013776	GCF_002211785.1	NZ_CP022132.1	ASM	T04972	2196948	GCF_002211785.1_ASM221178v1_genomic.gff.gz	2197430
ORI97013831	GCF_002234535.1	NZ_CP022521.1	ASM	T04975	2017	GCF_002234535.1_ASM223453v1_genomic.gff.gz	6606717
ORI97013817	GCF_002224365.1	NZ_CP022437.1	ASM	T04976	305435	GCF_002224365.1_ASM222436v1_genomic.gff.gz	4337422
ORI97013290	GCF_001974985.1	NZ_CP018762.1	ASM	T04977	3424451	GCF_001974985.1_ASM197498v1_genomic.gff.gz	3424892
ORI97014974	GCF_001704295.1	NZ_CP012334.1	ASM	T04979	5500497	GCF_001704295.1_ASM170429v1_genomic.gff.gz	5532470
ORI97016579	GCF_002117815.2	NZ_CP021054.1	ASM	T04981	1492369	GCF_002117815.2_ASM211781v2_genomic.gff.gz	5610348
ORI97013646	GCF_002240455.1	NZ_CP021430.1	ASM	T04985	2997119	GCF_002240455.1_ASM224045v1_genomic.gff.gz	3794193
ORI97015322	GCF_002151445.1	NZ_CP016306.1	ASM	T04987	2646232	GCF_002151445.1_ASM215144v1_genomic.gff.gz	4123013
ORI97013576	GCF_002101335.1	NZ_CP020773.1	ASM	T04991	1309018	GCF_002101335.1_ASM210133v1_genomic.gff.gz	2533115
ORI97013128	GCF_002243625.1	NZ_CP017703.1	ASM	T04993	1029320	GCF_002243625.1_ASM224362v1_genomic.gff.gz	4089457
ORI97013854	GCF_002243515.1	NZ_CP022657.1	ASM	T04994	40675	GCF_002243515.1_ASM224351v1_genomic.gff.gz	4516965
ORI97012883	GCF_002240055.1	NZ_CP016753.1	ASM	T04995	704676	GCF_002240055.1_ASM224005v1_genomic.gff.gz	2152181
ORI97013848	GCF_002240205.1	NZ_CP022571.1	ASM	T04996	2468054	GCF_002240205.1_ASM224020v1_genomic.gff.gz	2468479
ORI97015734	GCF_002157145.1	NZ_CP021361.1	ASM	T04997	3674568	GCF_002157145.1_ASM215714v1_genomic.gff.gz	4122625
ORI97014256	GCF_900169565.1	NZ_LT828648.1	ASM	T05001	938298	GCF_900169565.1_NSJP_Ch1_genomic.gff.gz	4084817
ORI97013087	GCF_001854185.1	NZ_CP017603.1	ASM	T05005	1195616	GCF_001854185.1_ASM185418v1_genomic.gff.gz	4586755
ORI97011613	GCF_001580405.1	NZ_CP011022.1	ASM	T05013	448961	GCF_001580405.1_ASM158040v1_genomic.gff.gz	5421338
ORI97012929	GCF_001895265.1	NZ_CP016796.1	ASM	T05017	2237022	GCF_001895265.1_ASM189526v1_genomic.gff.gz	2237379
ORI97011258	GCF_001941465.1	NZ_CP009246.1	ASM	T05018	2758007	GCF_001941465.1_ASM194146v1_genomic.gff.gz	2758653
ORI97013858	GCF_002263515.1	NZ_CP022752.1	ASM	T05020	1894	GCF_002263515.1_ASM226351v1_genomic.gff.gz	5243930
ORI97013860	GCF_002263495.1	NZ_CP022753.1	ASM	T05022	402126	GCF_002263495.1_ASM226349v1_genomic.gff.gz	6142152
ORI97015838	GCF_002257565.1	NZ_CP022736.1	ASM	T05024	539655	GCF_002257565.1_ASM225756v1_genomic.gff.gz	5465798
ORI97013322	GCF_001936335.1	NZ_CP018888.1	ASM	T05031	762543	GCF_001936335.1_ASM193633v1_genomic.gff.gz	1610352
ORI97015523	GCF_002271215.1	NZ_CP018628.1	ASM	T05035	4571114	GCF_002271215.1_ASM227121v1_genomic.gff.gz	4603334
ORI97013870	GCF_002285795.1	NZ_CP022961.1	ASM	T05048	1006	GCF_002285795.1_ASM228579v1_genomic.gff.gz	6689726
ORI97012898	GCF_002287925.1	NZ_CP016769.1	ASM	T05050	1459839	GCF_002287925.1_ASM228792v1_genomic.gff.gz	1460061
ORI97012900	GCF_002287965.1	NZ_CP016770.1	ASM	T05051	1361607	GCF_002287965.1_ASM228796v1_genomic.gff.gz	1361776
ORI97012429	GCF_001642085.1	NZ_CP014699.1	ASM	T05054	2088424	GCF_001642085.1_ASM164208v1_genomic.gff.gz	2241302
ORI97013361	GCF_001969265.1	NZ_CP019304.1	ASM	T05056	2293019	GCF_001969265.1_ASM196926v1_genomic.gff.gz	5041568
ORI97013425	GCF_002287505.1	NZ_CP019688.1	ASM	T05058	2517922	GCF_002287505.1_ASM228750v1_genomic.gff.gz	2518659
ORI97015161	GCF_002291425.1	NZ_CP014136.1	ASM	T05060	2542358	GCF_002291425.1_ASM229142v1_genomic.gff.gz	5548506
ORI97015162	GCF_002291445.1	NZ_CP014137.1	ASM	T05061	4202705	GCF_002291445.1_ASM229144v1_genomic.gff.gz	5360730
ORI97013889	GCF_002290085.1	NZ_CP023173.1	ASM	T05062	854480	GCF_002290085.1_ASM229008v1_genomic.gff.gz	854780
ORI97012443	GCF_002005305.1	NZ_CP014782.1	ASM	T05063	36330	GCF_002005305.1_ASM200530v1_genomic.gff.gz	6353406
ORI97012923	GCF_002288365.1	NZ_CP016782.1	ASM	T05067	1328596	GCF_002288365.1_ASM228836v1_genomic.gff.gz	1328793
ORI97016610	GCF_002291405.1	NZ_CP023284.1	ASM	T05068	7137592	GCF_002291405.1_ASM229140v1_genomic.gff.gz	7137898
ORI97013031	GCF_002313045.1	NZ_CP017156.1	ASM	T05070	2065753	GCF_002313045.1_ASM231304v1_genomic.gff.gz	2391700
ORI97012896	GCF_002287885.2	NZ_CP016768.2	ASM	T05073	1237821	GCF_002287885.2_ASM228788v2_genomic.gff.gz	1238108
ORI97015268	GCF_002007565.1	NZ_CP015625.1	ASM	T05086	1	GCF_002007565.1_ASM200756v1_genomic.gff.gz	2907212
ORI97013922	GCF_002381265.1	NZ_CP023483.1	ASM	T05089	1241219	GCF_002381265.1_ASM238126v1_genomic.gff.gz	2647794
ORI97012902	GCF_002288005.1	NZ_CP016771.1	ASM	T05090	1222909	GCF_002288005.1_ASM228800v1_genomic.gff.gz	1223088
ORI97012918	GCF_002288305.1	NZ_CP016779.1	ASM	T05091	1161671	GCF_002288305.1_ASM228830v1_genomic.gff.gz	1161863
ORI97013915	GCF_002354875.1	NZ_CP023445.1	ASM	T05092	1835	GCF_002354875.1_ASM235487v1_genomic.gff.gz	8131572
ORI97013809	GCF_002222595.2	NZ_CP022413.2	ASM	T05095	3065212	GCF_002222595.2_ASM222259v2_genomic.gff.gz	3065949
ORI97016591	GCF_002305895.1	NZ_CP022203.1	ASM	T05096	27600	GCF_002305895.1_ASM230589v1_genomic.gff.gz	8973512
ORI97013939	GCF_002407065.1	NZ_CP023564.1	ASM	T05099	3912091	GCF_002407065.1_ASM240706v1_genomic.gff.gz	3953253
ORI97014990	GCF_002407485.1	NZ_CP012621.1	ASM	T05100	4089959	GCF_002407485.1_ASM240748v1_genomic.gff.gz	4174222
ORI97013935	GCF_002393505.1	NZ_CP023536.1	ASM	T05107	1039788	GCF_002393505.1_ASM239350v1_genomic.gff.gz	3990106
ORI97015885	GCF_002407185.1	NZ_CP023563.1	ASM	T05108	638302	GCF_002407185.1_ASM240718v1_genomic.gff.gz	3796663
ORI97016609	GCF_002309535.1	NZ_CP023275.1	ASM	T05109	1	GCF_002309535.1_ASM230953v1_genomic.gff.gz	2814086
ORI97011256	GCF_001941445.1	NZ_CP009245.1	ASM	T05112	2924948	GCF_001941445.1_ASM194144v1_genomic.gff.gz	2926437
ORI97011890	GCF_001721685.1	NZ_CP012502.1	ASM	T05114	4392	GCF_001721685.1_ASM172168v1_genomic.gff.gz	3582268
ORI97013943	GCF_002442575.1	NZ_CP023656.1	ASM	T05117	1163744	GCF_002442575.1_ASM244257v1_genomic.gff.gz	3933432
ORI97015869	GCF_002327145.1	NZ_CP023422.1	ASM	T05119	118621	GCF_002327145.1_ASM232714v1_genomic.gff.gz	6274078
ORI97013928	GCF_002386265.1	NZ_CP023501.1	ASM	T05120	1647842	GCF_002386265.1_ASM238626v1_genomic.gff.gz	1947910
ORI97011262	GCF_001941505.1	NZ_CP009248.1	ASM	T05122	2594188	GCF_001941505.1_ASM194150v1_genomic.gff.gz	2594799
ORI97013649	GCF_002549795.1	NZ_CP021435.1	ASM	T05125	4052771	GCF_002549795.1_ASM254979v1_genomic.gff.gz	4053030
ORI97016685	GCF_002443175.1	NZ_CP023664.1	ASM	T05126	297058	GCF_002443175.1_ASM244317v1_genomic.gff.gz	2430152
ORI97013944	GCF_002441935.1	NZ_CP023668.1	ASM	T05127	710911	GCF_002441935.1_ASM244193v1_genomic.gff.gz	837471
ORI97016613	GCF_002386385.1	NZ_CP023504.1	ASM	T05129	4488731	GCF_002386385.1_ASM238638v1_genomic.gff.gz	4885099
ORI97015455	GCF_002706485.1	NZ_CP017638.1	ASM	T05141	4372000	GCF_002706485.1_ASM270648v1_genomic.gff.gz	4720132
ORI97013998	GCF_002741725.1	NZ_CP024315.1	ASM	T05142	3546164	GCF_002741725.1_ASM274172v1_genomic.gff.gz	5522075
ORI97013985	GCF_002736105.1	NZ_CP024123.1	ASM	T05144	4282878	GCF_002736105.1_ASM273610v1_genomic.gff.gz	4283411
ORI97012934	GCF_002741055.1	NZ_CP016809.1	ASM	T05154	3215381	GCF_002741055.1_ASM274105v1_genomic.gff.gz	6593819
ORI97012906	GCF_002288065.1	NZ_CP016773.1	ASM	T05158	1344401	GCF_002288065.1_ASM228806v1_genomic.gff.gz	1344614
ORI97017072	GCF_002749675.1	NZ_CP024411.1	ASM	T05159	847668	GCF_002749675.1_ASM274967v1_genomic.gff.gz	847967
ORI97011254	GCF_001941425.1	NZ_CP009244.1	ASM	T05164	2789388	GCF_001941425.1_ASM194142v1_genomic.gff.gz	2790185
ORI97015892	GCF_002504085.1	NZ_CP023741.1	ASM	T05170	4591357	GCF_002504085.1_ASM250408v1_genomic.gff.gz	5532633
ORI97013815	GCF_002224285.1	NZ_CP022436.1	ASM	T05171	2419	GCF_002224285.1_ASM222428v1_genomic.gff.gz	5063552
ORI97010788	GCF_002355375.1	NZ_AP017312.1	ASM	T05174	353291	GCF_002355375.1_ASM235537v1_genomic.gff.gz	4116770
ORI97010797	GCF_002355535.1	NZ_AP017457.1	ASM	T05175	1435384	GCF_002355535.1_ASM235553v1_genomic.gff.gz	1622386
ORI97013192	GCF_002243665.1	NZ_CP018058.1	ASM	T05178	273539	GCF_002243665.1_ASM224366v1_genomic.gff.gz	3742258
ORI97015852	GCF_002285935.1	NZ_CP023141.1	ASM	T05186	800376	GCF_002285935.1_ASM228593v1_genomic.gff.gz	4868053
ORI97013659	GCF_002776555.1	NZ_CP021497.1	ASM	T05191	325486	GCF_002776555.1_ASM277655v1_genomic.gff.gz	529746
ORI97015449	GCF_002288545.1	NZ_CP017482.1	ASM	T05195	3762040	GCF_002288545.1_ASM228854v1_genomic.gff.gz	5008416
ORI97012892	GCF_002240375.1	NZ_CP016766.1	ASM	T05198	1854427	GCF_002240375.1_ASM224037v1_genomic.gff.gz	2187209
ORI97014261	GCF_900183405.1	NZ_LT854705.1	ASM	T05206	2733590	GCF_900183405.1_ASM90018340v1_genomic.gff.gz	2734129
ORI97012224	GCF_001553895.1	NZ_CP013950.1	ASM	T05207	2245107	GCF_001553895.1_ASM155389v1_genomic.gff.gz	4134042
ORI97011749	GCF_002795845.1	NZ_CP011797.1	ASM	T05208	3659504	GCF_002795845.1_ASM279584v1_genomic.gff.gz	3660060
ORI97014044	GCF_002803985.1	NZ_CP024963.1	ASM	T05209	199658	GCF_002803985.1_ASM280398v1_genomic.gff.gz	1031560
ORI97014046	GCF_002804005.1	NZ_CP024965.1	ASM	T05210	868109	GCF_002804005.1_ASM280400v1_genomic.gff.gz	868413
ORI97013302	GCF_002795805.1	NZ_CP018799.1	ASM	T05212	1452	GCF_002795805.1_ASM279580v1_genomic.gff.gz	2537610
ORI97014041	GCF_002804065.1	NZ_CP024955.1	ASM	T05215	3351709	GCF_002804065.1_ASM280406v1_genomic.gff.gz	3352175
ORI97014298	GCF_900187285.1	NZ_LT906470.1	ASM	T05216	2040194	GCF_900187285.1_51342_C02_genomic.gff.gz	2041290
ORI97013477	GCF_002076935.1	NZ_CP020015.1	ASM	T05220	3981032	GCF_002076935.1_ASM207693v1_genomic.gff.gz	3981712
ORI97014043	GCF_002804205.1	NZ_CP024962.1	ASM	T05222	837310	GCF_002804205.1_ASM280420v1_genomic.gff.gz	838114
ORI97014092	GCF_002844395.1	NZ_CP025197.1	ASM	T05223	3603784	GCF_002844395.1_ASM284439v1_genomic.gff.gz	3604547
ORI97015977	GCF_002808045.1	NZ_CP025000.1	ASM	T05226	1153460	GCF_002808045.1_ASM280804v1_genomic.gff.gz	2616716
ORI97010819	GCF_002356355.1	NZ_AP018052.1	ASM	T05229	204303	GCF_002356355.1_ASM235635v1_genomic.gff.gz	3233441
ORI97015764	GCF_002192455.1	NZ_CP021744.1	ASM	T05230	3933910	GCF_002192455.1_ASM219245v1_genomic.gff.gz	8144417
ORI97014045	GCF_002804105.1	NZ_CP024964.1	ASM	T05235	844994	GCF_002804105.1_ASM280410v1_genomic.gff.gz	845295
ORI97014104	GCF_002843965.1	NZ_CP025299.1	ASM	T05238	3624421	GCF_002843965.1_ASM284396v1_genomic.gff.gz	3624793
ORI97013486	GCF_002240415.1	NZ_CP020028.1	ASM	T05249	5656771	GCF_002240415.1_ASM224041v1_genomic.gff.gz	5778702
ORI97012908	GCF_002288105.1	NZ_CP016774.1	ASM	T05250	1330860	GCF_002288105.1_ASM228810v1_genomic.gff.gz	1331009
ORI97014097	GCF_002843565.1	NZ_CP025257.1	ASM	T05255	907910	GCF_002843565.1_ASM284356v1_genomic.gff.gz	908214
ORI97016117	GCF_002356335.1	NZ_AP018165.1	ASM	T05257	4994364	GCF_002356335.1_ASM235633v1_genomic.gff.gz	4994485
ORI97013275	GCF_002849835.1	NZ_CP018622.1	ASM	T05261	1555788	GCF_002849835.1_ASM284983v1_genomic.gff.gz	4263520
ORI97017078	GCF_002804025.1	NZ_CP024969.1	ASM	T05273	846617	GCF_002804025.1_ASM280402v1_genomic.gff.gz	846907
ORI97015981	GCF_002812705.1	NZ_CP025030.1	ASM	T05274	1365821	GCF_002812705.1_ASM281270v1_genomic.gff.gz	6425783
ORI97014081	GCF_002813555.1	NZ_CP025057.1	ASM	T05283	1283845	GCF_002813555.1_ASM281355v1_genomic.gff.gz	1284130
ORI97017076	GCF_002804245.1	NZ_CP024968.1	ASM	T05286	800108	GCF_002804245.1_ASM280424v1_genomic.gff.gz	800407
ORI97015986	GCF_000463345.2	NZ_CP025084.1	ASM	T05290	545796	GCF_000463345.2_ASM46334v3_genomic.gff.gz	4971757
ORI97013855	GCF_002863865.1	NZ_CP022684.1	ASM	T05294	2748128	GCF_002863865.1_ASM286386v1_genomic.gff.gz	4914503
